CODE_STATION;NOM_STATION;DATE_RELEVE;EVENEMENT;COTE;COTE_UNITE;VOLUME;VOLUME_UNITE;SURFACE;SURFACE_UNITE;DEBIT_IN;DEBIT_IN_UNITE;DEBIT_OUT;DEBIT_OUT_UNITE;EVAPORATION;EVAPORATION_UNITE;PLUVIOMETRIE;PLUVIOMETRIE_UNITE
34              ;Barrage du Salagou;21/01/07;;137,94;m NGF;94922000;m3;667,32;ha;0,566;m3/s;0,566;m3/s;5672,22;m3;0;mm
32              ;Barrage des Olivettes;22/01/07;;161,32;m NGF;3732420,52;m3;36,43;ha;0,014;m3/s;0,014;m3/s;309,655;m3;6;mm
34              ;Barrage du Salagou;22/01/07;;137,93;m NGF;94859000;m3;667,04;ha;-0,164;m3/s;0,566;m3/s;5669,84;m3;17;mm
32              ;Barrage des Olivettes;23/01/07;;161,32;m NGF;3732420,52;m3;36,43;ha;0,01;m3/s;0,01;m3/s;0;m3;0;mm
34              ;Barrage du Salagou;23/01/07;;137,94;m NGF;94922000;m3;667,32;ha;1,229;m3/s;0,5;m3/s;0;m3;0;mm
32              ;Barrage des Olivettes;24/01/07;;161,31;m NGF;3728737,41;m3;36,4;ha;-0,024;m3/s;0,018;m3/s;702,52;m3;0;mm
34              ;Barrage du Salagou;24/01/07;;137,93;m NGF;94859000;m3;667,04;ha;-0,08;m3/s;0,649;m3/s;12873,872;m3;0;mm
32              ;Barrage des Olivettes;25/01/07;;161,3;m NGF;3725054,3;m3;36,38;ha;-0,025;m3/s;0,018;m3/s;702,134;m3;0;mm
34              ;Barrage du Salagou;25/01/07;;137,92;m NGF;94796000;m3;666,76;ha;-0,08;m3/s;0,649;m3/s;12868,468;m3;0;mm
32              ;Barrage des Olivettes;26/01/07;;161,29;m NGF;3721371,19;m3;36,36;ha;-0,025;m3/s;0,018;m3/s;701,748;m3;0;mm
34              ;Barrage du Salagou;26/01/07;;137,91;m NGF;94733000;m3;666,48;ha;-0,08;m3/s;0,649;m3/s;12863,064;m3;0;mm
32              ;Barrage des Olivettes;27/01/07;;161,28;m NGF;3717688,08;m3;36,34;ha;-0,025;m3/s;0,018;m3/s;701,362;m3;0;mm
34              ;Barrage du Salagou;27/01/07;;137,9;m NGF;94670000;m3;666,2;ha;-0,08;m3/s;0,649;m3/s;12857,66;m3;0;mm
32              ;Barrage des Olivettes;28/01/07;;161,27;m NGF;3714004,97;m3;36,32;ha;-0,025;m3/s;0,018;m3/s;700,976;m3;0;mm
34              ;Barrage du Salagou;28/01/07;;137,89;m NGF;94607000;m3;665,92;ha;-0,08;m3/s;0,649;m3/s;12852,256;m3;0;mm
32              ;Barrage des Olivettes;29/01/07;;161,26;m NGF;3710321,86;m3;36,29;ha;-0,025;m3/s;0,018;m3/s;700,397;m3;0;mm
34              ;Barrage du Salagou;29/01/07;;137,88;m NGF;94544000;m3;665,64;ha;-0,08;m3/s;0,649;m3/s;12846,852;m3;0;mm
32              ;Barrage des Olivettes;30/01/07;;161,26;m NGF;3710321,86;m3;36,29;ha;0,012;m3/s;0,012;m3/s;214,111;m3;0;mm
34              ;Barrage du Salagou;30/01/07;;137,87;m NGF;94481000;m3;665,36;ha;-0,184;m3/s;0,545;m3/s;3925,624;m3;0;mm
32              ;Barrage des Olivettes;31/01/07;;161,26;m NGF;3710321,86;m3;36,29;ha;0,012;m3/s;0,012;m3/s;214,111;m3;0;mm
34              ;Barrage du Salagou;31/01/07;;137,86;m NGF;94418000;m3;665,08;ha;-0,184;m3/s;0,545;m3/s;3923,972;m3;0;mm
32              ;Barrage des Olivettes;01/02/07;;161,26;m NGF;3710321,86;m3;36,29;ha;0,012;m3/s;0,012;m3/s;214,111;m3;0;mm
34              ;Barrage du Salagou;01/02/07;;137,85;m NGF;94355000;m3;664,8;ha;-0,184;m3/s;0,545;m3/s;3922,32;m3;0;mm
32              ;Barrage des Olivettes;02/02/07;;161,25;m NGF;3706638,75;m3;36,27;ha;-0,03;m3/s;0,013;m3/s;261,144;m3;0;mm
34              ;Barrage du Salagou;02/02/07;;137,85;m NGF;94355000;m3;664,8;ha;0,555;m3/s;0,555;m3/s;4786,56;m3;0;mm
32              ;Barrage des Olivettes;03/02/07;;161,25;m NGF;3706638,75;m3;36,27;ha;0,013;m3/s;0,013;m3/s;261,144;m3;0;mm
34              ;Barrage du Salagou;03/02/07;;137,84;m NGF;94292000;m3;664,52;ha;-0,174;m3/s;0,555;m3/s;4784,544;m3;0;mm
32              ;Barrage des Olivettes;04/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;-0,03;m3/s;0,013;m3/s;261;m3;0;mm
34              ;Barrage du Salagou;04/02/07;;137,83;m NGF;94229000;m3;664,24;ha;-0,174;m3/s;0,555;m3/s;4782,528;m3;0;mm
32              ;Barrage des Olivettes;05/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,013;m3/s;0,013;m3/s;261;m3;0;mm
34              ;Barrage du Salagou;05/02/07;;137,82;m NGF;94166000;m3;663,96;ha;-0,174;m3/s;0,555;m3/s;4780,512;m3;0,5;mm
32              ;Barrage des Olivettes;06/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,012;m3/s;0,012;m3/s;192,125;m3;0;mm
34              ;Barrage du Salagou;06/02/07;;137,82;m NGF;94166000;m3;663,96;ha;0,541;m3/s;0,541;m3/s;3518,988;m3;0;mm
32              ;Barrage des Olivettes;07/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,012;m3/s;0,012;m3/s;192,125;m3;0;mm
34              ;Barrage du Salagou;07/02/07;;137,82;m NGF;94166000;m3;663,96;ha;0,541;m3/s;0,541;m3/s;3518,988;m3;1,5;mm
32              ;Barrage des Olivettes;08/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,012;m3/s;0,012;m3/s;192,125;m3;0;mm
34              ;Barrage du Salagou;08/02/07;;137,82;m NGF;94166000;m3;663,96;ha;0,541;m3/s;0,541;m3/s;3518,988;m3;0,5;mm
32              ;Barrage des Olivettes;09/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,015;m3/s;0,015;m3/s;453,125;m3;0;mm
34              ;Barrage du Salagou;09/02/07;;137,82;m NGF;94166000;m3;663,96;ha;0,596;m3/s;0,596;m3/s;8299,5;m3;0;mm
32              ;Barrage des Olivettes;10/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,015;m3/s;0,015;m3/s;453,125;m3;1;mm
34              ;Barrage du Salagou;10/02/07;;137,82;m NGF;94166000;m3;663,96;ha;0,596;m3/s;0,596;m3/s;8299,5;m3;1;mm
32              ;Barrage des Olivettes;11/02/07;;161,23;m NGF;3699272,53;m3;36,23;ha;-0,027;m3/s;0,015;m3/s;452,875;m3;1;mm
34              ;Barrage du Salagou;11/02/07;;137,81;m NGF;94103000;m3;663,68;ha;-0,133;m3/s;0,596;m3/s;8296;m3;1;mm
32              ;Barrage des Olivettes;12/02/07;;161,23;m NGF;3699272,53;m3;36,23;ha;0,015;m3/s;0,015;m3/s;452,875;m3;5;mm
34              ;Barrage du Salagou;12/02/07;;137,81;m NGF;94103000;m3;663,68;ha;0,596;m3/s;0,596;m3/s;8296;m3;3;mm
32              ;Barrage des Olivettes;13/02/07;;161,23;m NGF;3699272,53;m3;36,23;ha;0,015;m3/s;0,015;m3/s;452,875;m3;0;mm
34              ;Barrage du Salagou;13/02/07;;137,81;m NGF;94103000;m3;663,68;ha;0,596;m3/s;0,596;m3/s;8296;m3;0;mm
32              ;Barrage des Olivettes;14/02/07;;161,23;m NGF;3699272,53;m3;36,23;ha;0,015;m3/s;0,015;m3/s;452,875;m3;1;mm
34              ;Barrage du Salagou;14/02/07;;137,81;m NGF;94103000;m3;663,68;ha;0,596;m3/s;0,596;m3/s;8296;m3;0;mm
32              ;Barrage des Olivettes;15/02/07;;161,23;m NGF;3699272,53;m3;36,23;ha;0,015;m3/s;0,015;m3/s;452,875;m3;0;mm
34              ;Barrage du Salagou;15/02/07;;137,8;m NGF;94040000;m3;663,4;ha;-0,133;m3/s;0,596;m3/s;8292,5;m3;0;mm
32              ;Barrage des Olivettes;16/02/07;;161,23;m NGF;3699272,53;m3;36,23;ha;0,015;m3/s;0,015;m3/s;452,875;m3;0;mm
34              ;Barrage du Salagou;16/02/07;;137,8;m NGF;94040000;m3;663,4;ha;0,596;m3/s;0,596;m3/s;8292,5;m3;0;mm
32              ;Barrage des Olivettes;17/02/07;;161,23;m NGF;3699272,53;m3;36,23;ha;0,015;m3/s;0,015;m3/s;452,875;m3;43;mm
34              ;Barrage du Salagou;17/02/07;;137,8;m NGF;94040000;m3;663,4;ha;0,5;m3/s;0,5;m3/s;0;m3;18,5;mm
32              ;Barrage des Olivettes;18/02/07;;161,26;m NGF;3710321,86;m3;36,29;ha;0,143;m3/s;0,015;m3/s;453,625;m3;4;mm
34              ;Barrage du Salagou;18/02/07;;137,81;m NGF;94103000;m3;663,68;ha;1,325;m3/s;0,596;m3/s;8296;m3;2;mm
32              ;Barrage des Olivettes;19/02/07;;161,25;m NGF;3706638,75;m3;36,27;ha;-0,027;m3/s;0,015;m3/s;453,375;m3;0;mm
34              ;Barrage du Salagou;19/02/07;;137,81;m NGF;94103000;m3;663,68;ha;0,596;m3/s;0,596;m3/s;8296;m3;0;mm
32              ;Barrage des Olivettes;20/02/07;;161,25;m NGF;3706638,75;m3;36,27;ha;0,012;m3/s;0,012;m3/s;195,858;m3;0;mm
34              ;Barrage du Salagou;20/02/07;;137,81;m NGF;94103000;m3;663,68;ha;0,541;m3/s;0,541;m3/s;3583,872;m3;0;mm
32              ;Barrage des Olivettes;21/02/07;;161,25;m NGF;3706638,75;m3;36,27;ha;0,012;m3/s;0,012;m3/s;195,858;m3;0;mm
34              ;Barrage du Salagou;21/02/07;;137,8;m NGF;94040000;m3;663,4;ha;-0,188;m3/s;0,541;m3/s;3582,36;m3;0;mm
32              ;Barrage des Olivettes;22/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;-0,03;m3/s;0,012;m3/s;195,75;m3;0;mm
34              ;Barrage du Salagou;22/02/07;;137,8;m NGF;94040000;m3;663,4;ha;0,541;m3/s;0,541;m3/s;3582,36;m3;0;mm
32              ;Barrage des Olivettes;23/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,012;m3/s;0,012;m3/s;195,75;m3;0;mm
34              ;Barrage du Salagou;23/02/07;;137,8;m NGF;94040000;m3;663,4;ha;0,541;m3/s;0,541;m3/s;3582,36;m3;1,5;mm
32              ;Barrage des Olivettes;24/02/07;;161,25;m NGF;3706638,75;m3;36,27;ha;0,055;m3/s;0,012;m3/s;195,858;m3;1;mm
34              ;Barrage du Salagou;24/02/07;;137,79;m NGF;93977000;m3;663,12;ha;-0,188;m3/s;0,541;m3/s;3580,848;m3;0,5;mm
32              ;Barrage des Olivettes;25/02/07;;161,25;m NGF;3706638,75;m3;36,27;ha;0,012;m3/s;0,012;m3/s;195,858;m3;5;mm
34              ;Barrage du Salagou;25/02/07;;137,79;m NGF;93977000;m3;663,12;ha;0,541;m3/s;0,541;m3/s;3580,848;m3;2,5;mm
32              ;Barrage des Olivettes;26/02/07;;161,25;m NGF;3706638,75;m3;36,27;ha;0,012;m3/s;0,012;m3/s;195,858;m3;0;mm
34              ;Barrage du Salagou;26/02/07;;137,79;m NGF;93977000;m3;663,12;ha;0,541;m3/s;0,541;m3/s;3580,848;m3;0;mm
32              ;Barrage des Olivettes;27/02/07;;161,25;m NGF;3706638,75;m3;36,27;ha;0,018;m3/s;0,018;m3/s;707,265;m3;0;mm
34              ;Barrage du Salagou;27/02/07;;137,78;m NGF;93914000;m3;662,84;ha;-0,08;m3/s;0,65;m3/s;12925,38;m3;0;mm
32              ;Barrage des Olivettes;28/02/07;;161,24;m NGF;3702955,64;m3;36,25;ha;-0,024;m3/s;0,018;m3/s;706,875;m3;0;mm
34              ;Barrage du Salagou;28/02/07;;137,78;m NGF;93914000;m3;662,84;ha;0,65;m3/s;0,65;m3/s;12925,38;m3;0;mm
32              ;Barrage des Olivettes;01/03/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,018;m3/s;0,018;m3/s;706,875;m3;0;mm
34              ;Barrage du Salagou;01/03/07;;137,77;m NGF;93851000;m3;662,56;ha;-0,58;m3/s;0,15;m3/s;12919,92;m3;0;mm
32              ;Barrage des Olivettes;02/03/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,019;m3/s;0,019;m3/s;786,625;m3;0;mm
34              ;Barrage du Salagou;02/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,166;m3/s;0,166;m3/s;14377,552;m3;0,5;mm
32              ;Barrage des Olivettes;03/03/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,019;m3/s;0,019;m3/s;786,625;m3;0;mm
34              ;Barrage du Salagou;03/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,166;m3/s;0,166;m3/s;14377,552;m3;0;mm
32              ;Barrage des Olivettes;04/03/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,019;m3/s;0,019;m3/s;786,625;m3;0;mm
34              ;Barrage du Salagou;04/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,166;m3/s;0,166;m3/s;14377,552;m3;0;mm
32              ;Barrage des Olivettes;05/03/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,019;m3/s;0,019;m3/s;786,625;m3;0;mm
34              ;Barrage du Salagou;05/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,166;m3/s;0,166;m3/s;14377,552;m3;0;mm
32              ;Barrage des Olivettes;06/03/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,019;m3/s;0,019;m3/s;786,625;m3;0;mm
34              ;Barrage du Salagou;06/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,166;m3/s;0,166;m3/s;14377,552;m3;0;mm
32              ;Barrage des Olivettes;07/03/07;;161,24;m NGF;3702955,64;m3;36,25;ha;0,019;m3/s;0,019;m3/s;786,625;m3;4;mm
34              ;Barrage du Salagou;07/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,166;m3/s;0,166;m3/s;14377,552;m3;6;mm
32              ;Barrage des Olivettes;08/03/07;;161,23;m NGF;3699272,53;m3;36,23;ha;-0,024;m3/s;0,019;m3/s;786,191;m3;0;mm
34              ;Barrage du Salagou;08/03/07;;137,78;m NGF;93914000;m3;662,84;ha;0,896;m3/s;0,166;m3/s;14383,628;m3;0;mm
32              ;Barrage des Olivettes;09/03/07;;161,23;m NGF;3699272,53;m3;36,23;ha;0,019;m3/s;0,019;m3/s;786,191;m3;0;mm
34              ;Barrage du Salagou;09/03/07;;137,78;m NGF;93914000;m3;662,84;ha;0,166;m3/s;0,166;m3/s;14383,628;m3;0;mm
32              ;Barrage des Olivettes;10/03/07;;161,23;m NGF;3699272,53;m3;36,23;ha;0,019;m3/s;0,019;m3/s;786,191;m3;0;mm
34              ;Barrage du Salagou;10/03/07;;137,78;m NGF;93914000;m3;662,84;ha;0,166;m3/s;0,166;m3/s;14383,628;m3;0;mm
32              ;Barrage des Olivettes;11/03/07;;161,22;m NGF;3695589,42;m3;36,21;ha;-0,024;m3/s;0,019;m3/s;785,757;m3;0;mm
34              ;Barrage du Salagou;11/03/07;;137,78;m NGF;93914000;m3;662,84;ha;0,166;m3/s;0,166;m3/s;14383,628;m3;0;mm
32              ;Barrage des Olivettes;12/03/07;;161,22;m NGF;3695589,42;m3;36,21;ha;0,019;m3/s;0,019;m3/s;785,757;m3;0;mm
34              ;Barrage du Salagou;12/03/07;;137,78;m NGF;93914000;m3;662,84;ha;0,166;m3/s;0,166;m3/s;14383,628;m3;0;mm
32              ;Barrage des Olivettes;13/03/07;;161,22;m NGF;3695589,42;m3;36,21;ha;0,024;m3/s;0,024;m3/s;1169,583;m3;0;mm
34              ;Barrage du Salagou;13/03/07;;137,78;m NGF;93914000;m3;662,84;ha;0,248;m3/s;0,248;m3/s;21409,732;m3;0;mm
32              ;Barrage des Olivettes;14/03/07;;161,21;m NGF;3691906,31;m3;36,18;ha;-0,019;m3/s;0,024;m3/s;1168,614;m3;0;mm
34              ;Barrage du Salagou;14/03/07;;137,78;m NGF;93914000;m3;662,84;ha;0,248;m3/s;0,248;m3/s;21409,732;m3;0;mm
32              ;Barrage des Olivettes;15/03/07;;161,21;m NGF;3691906,31;m3;36,18;ha;0,024;m3/s;0,024;m3/s;1168,614;m3;0;mm
34              ;Barrage du Salagou;15/03/07;;137,77;m NGF;93851000;m3;662,56;ha;-0,481;m3/s;0,248;m3/s;21400,688;m3;2;mm
32              ;Barrage des Olivettes;16/03/07;;161,21;m NGF;3691906,31;m3;36,18;ha;0,024;m3/s;0,024;m3/s;1168,614;m3;0;mm
34              ;Barrage du Salagou;16/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,248;m3/s;0,248;m3/s;21400,688;m3;0;mm
32              ;Barrage des Olivettes;17/03/07;;161,21;m NGF;3691906,31;m3;36,18;ha;0,024;m3/s;0,024;m3/s;1168,614;m3;0;mm
34              ;Barrage du Salagou;17/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,248;m3/s;0,248;m3/s;21400,688;m3;0;mm
32              ;Barrage des Olivettes;18/03/07;;161,2;m NGF;3688223,2;m3;36,16;ha;-0,019;m3/s;0,024;m3/s;1167,968;m3;0;mm
34              ;Barrage du Salagou;18/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,248;m3/s;0,248;m3/s;21400,688;m3;0;mm
32              ;Barrage des Olivettes;19/03/07;;161,2;m NGF;3688223,2;m3;36,16;ha;0,024;m3/s;0,024;m3/s;1167,968;m3;0;mm
34              ;Barrage du Salagou;19/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,248;m3/s;0,248;m3/s;21400,688;m3;1,5;mm
32              ;Barrage des Olivettes;20/03/07;;161,19;m NGF;3684540,09;m3;36,14;ha;-0,019;m3/s;0,024;m3/s;1167,322;m3;0;mm
34              ;Barrage du Salagou;20/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,248;m3/s;0,248;m3/s;21400,688;m3;0;mm
32              ;Barrage des Olivettes;21/03/07;;161,17;m NGF;3677173,87;m3;36,1;ha;-0,062;m3/s;0,023;m3/s;1111,88;m3;0;mm
34              ;Barrage du Salagou;21/03/07;;137,77;m NGF;93851000;m3;662,56;ha;0,236;m3/s;0,236;m3/s;20406,848;m3;0;mm
32              ;Barrage des Olivettes;22/03/07;;161,16;m NGF;3673490,76;m3;36,08;ha;-0,02;m3/s;0,023;m3/s;1111,264;m3;0;mm
34              ;Barrage du Salagou;22/03/07;;137,76;m NGF;93788000;m3;662,28;ha;-0,493;m3/s;0,236;m3/s;20398,224;m3;0;mm
32              ;Barrage des Olivettes;23/03/07;;161,15;m NGF;3669807,65;m3;36,05;ha;-0,02;m3/s;0,023;m3/s;1110,34;m3;0;mm
34              ;Barrage du Salagou;23/03/07;;137,76;m NGF;93788000;m3;662,28;ha;0,236;m3/s;0,236;m3/s;20398,224;m3;0;mm
32              ;Barrage des Olivettes;24/03/07;;161,14;m NGF;3666124,54;m3;36,03;ha;-0,02;m3/s;0,023;m3/s;1109,724;m3;0;mm
34              ;Barrage du Salagou;24/03/07;;137,76;m NGF;93788000;m3;662,28;ha;0,236;m3/s;0,236;m3/s;20398,224;m3;0;mm
32              ;Barrage des Olivettes;25/03/07;;161,14;m NGF;3666124,54;m3;36,03;ha;0,023;m3/s;0,023;m3/s;1109,724;m3;0;mm
34              ;Barrage du Salagou;25/03/07;;137,75;m NGF;93725000;m3;662;ha;-0,493;m3/s;0,236;m3/s;20389,6;m3;0;mm
32              ;Barrage des Olivettes;26/03/07;;161,14;m NGF;3666124,54;m3;36,03;ha;0,023;m3/s;0,023;m3/s;1109,724;m3;0;mm
34              ;Barrage du Salagou;26/03/07;;137,75;m NGF;93725000;m3;662;ha;0,236;m3/s;0,236;m3/s;20389,6;m3;0;mm
32              ;Barrage des Olivettes;27/03/07;;161,14;m NGF;3666124,54;m3;36,03;ha;0,018;m3/s;0,018;m3/s;691,776;m3;0;mm
34              ;Barrage du Salagou;27/03/07;;137,75;m NGF;93725000;m3;662;ha;0,147;m3/s;0,147;m3/s;12710,4;m3;2,5;mm
32              ;Barrage des Olivettes;28/03/07;;161,14;m NGF;3666124,54;m3;36,03;ha;0,018;m3/s;0,018;m3/s;691,776;m3;3;mm
34              ;Barrage du Salagou;28/03/07;;137,75;m NGF;93725000;m3;662;ha;0,147;m3/s;0,147;m3/s;12710,4;m3;1;mm
32              ;Barrage des Olivettes;29/03/07;;161,14;m NGF;3666124,54;m3;36,03;ha;0,018;m3/s;0,018;m3/s;691,776;m3;0;mm
34              ;Barrage du Salagou;29/03/07;;137,75;m NGF;93725000;m3;662;ha;0,147;m3/s;0,147;m3/s;12710,4;m3;0;mm
32              ;Barrage des Olivettes;30/03/07;;161,13;m NGF;3662441,43;m3;36,01;ha;-0,025;m3/s;0,018;m3/s;691,392;m3;0;mm
34              ;Barrage du Salagou;30/03/07;;137,74;m NGF;93662000;m3;661,72;ha;-0,582;m3/s;0,147;m3/s;12705,024;m3;0;mm
32              ;Barrage des Olivettes;31/03/07;;161,13;m NGF;3662441,43;m3;36,01;ha;0,021;m3/s;0,021;m3/s;921,856;m3;11;mm
34              ;Barrage du Salagou;31/03/07;;137,74;m NGF;93662000;m3;661,72;ha;0,196;m3/s;0,196;m3/s;16940,032;m3;2;mm
32              ;Barrage des Olivettes;01/04/07;;161,13;m NGF;3662441,43;m3;36,01;ha;0,021;m3/s;0,021;m3/s;921,856;m3;20;mm
34              ;Barrage du Salagou;01/04/07;;137,75;m NGF;93725000;m3;662;ha;0,931;m3/s;0,202;m3/s;16947,2;m3;19,5;mm
32              ;Barrage des Olivettes;02/04/07;;161,12;m NGF;3658758,32;m3;35,99;ha;-0,022;m3/s;0,021;m3/s;921,344;m3;0;mm
34              ;Barrage du Salagou;02/04/07;;137,79;m NGF;93977000;m3;663,12;ha;3,119;m3/s;0,202;m3/s;16975,872;m3;0;mm
32              ;Barrage des Olivettes;03/04/07;;161,12;m NGF;3658758,32;m3;35,99;ha;0,046;m3/s;0,046;m3/s;921,344;m3;2;mm
34              ;Barrage du Salagou;03/04/07;;137,79;m NGF;93977000;m3;663,12;ha;0,202;m3/s;0,202;m3/s;16975,872;m3;0;mm
32              ;Barrage des Olivettes;04/04/07;;161,11;m NGF;3655075,21;m3;35,97;ha;0,003;m3/s;0,046;m3/s;920,832;m3;0;mm
34              ;Barrage du Salagou;04/04/07;;137,79;m NGF;93977000;m3;663,12;ha;0,202;m3/s;0,202;m3/s;16975,872;m3;0;mm
32              ;Barrage des Olivettes;05/04/07;;161,1;m NGF;3651392,1;m3;35,94;ha;0,003;m3/s;0,046;m3/s;920,064;m3;0;mm
34              ;Barrage du Salagou;05/04/07;;137,79;m NGF;93977000;m3;663,12;ha;0,202;m3/s;0,202;m3/s;16975,872;m3;0;mm
32              ;Barrage des Olivettes;06/04/07;;161,09;m NGF;3647708,99;m3;35,92;ha;0,003;m3/s;0,046;m3/s;919,552;m3;0;mm
34              ;Barrage du Salagou;06/04/07;;137,79;m NGF;93977000;m3;663,12;ha;0,202;m3/s;0,202;m3/s;16975,872;m3;0;mm
32              ;Barrage des Olivettes;07/04/07;;161,08;m NGF;3644025,88;m3;35,9;ha;0,005;m3/s;0,047;m3/s;1069,82;m3;0;mm
34              ;Barrage du Salagou;07/04/07;;137,79;m NGF;93977000;m3;663,12;ha;0,235;m3/s;0,235;m3/s;19760,976;m3;0;mm
32              ;Barrage des Olivettes;08/04/07;;161,08;m NGF;3644025,88;m3;35,9;ha;0,047;m3/s;0,047;m3/s;1069,82;m3;0;mm
34              ;Barrage du Salagou;08/04/07;;137,79;m NGF;93977000;m3;663,12;ha;0,235;m3/s;0,235;m3/s;19760,976;m3;0;mm
32              ;Barrage des Olivettes;09/04/07;;161,07;m NGF;3640342,77;m3;35,88;ha;0,005;m3/s;0,047;m3/s;1069,224;m3;0;mm
34              ;Barrage du Salagou;09/04/07;;137,79;m NGF;93977000;m3;663,12;ha;0,235;m3/s;0,235;m3/s;19760,976;m3;0;mm
32              ;Barrage des Olivettes;10/04/07;;161,07;m NGF;3640342,77;m3;35,88;ha;0,047;m3/s;0,047;m3/s;1069,224;m3;0;mm
34              ;Barrage du Salagou;10/04/07;;137,79;m NGF;93977000;m3;663,12;ha;0,235;m3/s;0,235;m3/s;19760,976;m3;0;mm
32              ;Barrage des Olivettes;11/04/07;;161,06;m NGF;3636659,66;m3;35,86;ha;0,004;m3/s;0,047;m3/s;1014,838;m3;4;mm
34              ;Barrage du Salagou;11/04/07;;137,8;m NGF;94040000;m3;663,4;ha;0,956;m3/s;0,226;m3/s;18774,22;m3;5,5;mm
32              ;Barrage des Olivettes;12/04/07;;161,05;m NGF;3632976,55;m3;35,83;ha;0,004;m3/s;0,047;m3/s;1013,989;m3;28;mm
34              ;Barrage du Salagou;12/04/07;;137,82;m NGF;94166000;m3;663,96;ha;1,685;m3/s;0,227;m3/s;18790,068;m3;23,5;mm
32              ;Barrage des Olivettes;13/04/07;;161,05;m NGF;3632976,55;m3;35,83;ha;0,047;m3/s;0,047;m3/s;1013,989;m3;41;mm
34              ;Barrage du Salagou;13/04/07;;137,85;m NGF;94355000;m3;664,8;ha;2,414;m3/s;0,227;m3/s;18813,84;m3;33,5;mm
32              ;Barrage des Olivettes;14/04/07;;161,13;m NGF;3662441,43;m3;36,01;ha;0,388;m3/s;0,047;m3/s;1019,083;m3;0;mm
34              ;Barrage du Salagou;14/04/07;;137,97;m NGF;95111000;m3;668,16;ha;8,978;m3/s;0,228;m3/s;18908,928;m3;0,5;mm
32              ;Barrage des Olivettes;15/04/07;;161,2;m NGF;3688223,2;m3;36,16;ha;0,345;m3/s;0,047;m3/s;1023,328;m3;0;mm
34              ;Barrage du Salagou;15/04/07;;138;m NGF;95300000;m3;669;ha;2,416;m3/s;0,228;m3/s;18932,7;m3;2;mm
32              ;Barrage des Olivettes;16/04/07;;161,21;m NGF;3691906,31;m3;36,18;ha;0,089;m3/s;0,047;m3/s;1023,894;m3;0;mm
34              ;Barrage du Salagou;16/04/07;;138,03;m NGF;95507000;m3;669,84;ha;2,624;m3/s;0,229;m3/s;18956,472;m3;0;mm
32              ;Barrage des Olivettes;17/04/07;;161,2;m NGF;3688223,2;m3;36,16;ha;0,009;m3/s;0,052;m3/s;1478,944;m3;0;mm
34              ;Barrage du Salagou;17/04/07;;138,04;m NGF;95576000;m3;670,12;ha;1,126;m3/s;0,328;m3/s;27407,908;m3;0;mm
32              ;Barrage des Olivettes;18/04/07;;161,2;m NGF;3688223,2;m3;36,16;ha;0,052;m3/s;0,052;m3/s;1478,944;m3;0;mm
34              ;Barrage du Salagou;18/04/07;;138,04;m NGF;95576000;m3;670,12;ha;0,328;m3/s;0,328;m3/s;27407,908;m3;0;mm
32              ;Barrage des Olivettes;19/04/07;;161,19;m NGF;3684540,09;m3;36,14;ha;0,009;m3/s;0,052;m3/s;1478,126;m3;0;mm
34              ;Barrage du Salagou;19/04/07;;138,05;m NGF;95645000;m3;670,4;ha;1,127;m3/s;0,328;m3/s;27419,36;m3;0;mm
32              ;Barrage des Olivettes;20/04/07;;161,18;m NGF;3680856,98;m3;36,12;ha;0,009;m3/s;0,052;m3/s;1477,308;m3;0;mm
34              ;Barrage du Salagou;20/04/07;;138,05;m NGF;95645000;m3;670,4;ha;0,328;m3/s;0,328;m3/s;27419,36;m3;0;mm
32              ;Barrage des Olivettes;21/04/07;;161,17;m NGF;3677173,87;m3;36,1;ha;0,009;m3/s;0,052;m3/s;1476,49;m3;0;mm
34              ;Barrage du Salagou;21/04/07;;138,05;m NGF;95645000;m3;670,4;ha;0,328;m3/s;0,328;m3/s;27419,36;m3;0;mm
